Timestamp,ECG Voltage (mV)
2024-06-27 15:32:04.200000,-0.0134590734297747
2024-06-27 15:32:04.204000,-0.027009705182201
2024-06-27 15:32:04.208000,-0.0405603369346273
2024-06-27 15:32:04.212000,-0.0534700604284929
2024-06-27 15:32:04.216000,-0.0636330342428126
2024-06-27 15:32:04.220000,-0.067844717084783
2024-06-27 15:32:04.224000,-0.0641823841787218
2024-06-27 15:32:04.228000,-0.0549349935909174
2024-06-27 15:32:04.232000,-0.0438564365500824
2024-06-27 15:32:04.236000,-0.0345174876396264
2024-06-27 15:32:04.240000,-0.0282915216993224
2024-06-27 15:32:04.244000,-0.0246291887932613
2024-06-27 15:32:04.248000,-0.0225233473722761
2024-06-27 15:32:04.252000,-0.0217908807910639
2024-06-27 15:32:04.256000,-0.0204175059512909
2024-06-27 15:32:04.260000,-0.012635048525911
2024-06-27 15:32:04.264000,0.0046694744552279
2024-06-27 15:32:04.268000,0.0262772386009888
2024-06-27 15:32:04.272000,0.0432155282915217
2024-06-27 15:32:04.276000,0.0525544772019776
2024-06-27 15:32:04.280000,0.0567661600439479
2024-06-27 15:32:04.284000,0.0587804431422816
2024-06-27 15:32:04.288000,0.060062259659403
2024-06-27 15:32:04.292000,0.0620765427577366
2024-06-27 15:32:04.296000,0.0654642006958432
2024-06-27 15:32:04.300000,0.0671122505035707
2024-06-27 15:32:04.304000,0.0613440761765244
2024-06-27 15:32:04.308000,0.0456876030031129
2024-06-27 15:32:04.312000,0.0261856802783373
2024-06-27 15:32:04.316000,0.0111701153634865
2024-06-27 15:32:04.320000,0.0011902581944698
2024-06-27 15:32:04.324000,-0.0094305072331074
2024-06-27 15:32:04.328000,-0.0226149056949276
2024-06-27 15:32:04.332000,-0.0356161875114447
2024-06-27 15:32:04.336000,-0.0497161691997802
2024-06-27 15:32:04.340000,-0.0689434169566013
2024-06-27 15:32:04.344000,-0.0928401391686504
2024-06-27 15:32:04.348000,-0.1174693279619117
2024-06-27 15:32:04.352000,-0.1371543673319905
2024-06-27 15:32:04.356000,-0.1475920161142647
2024-06-27 15:32:04.360000,-0.1482329243728254
2024-06-27 15:32:04.364000,-0.1425563083684307
2024-06-27 15:32:04.368000,-0.1352316425563083
2024-06-27 15:32:04.372000,-0.1298297015198681
2024-06-27 15:32:04.376000,-0.1274491851309284
2024-06-27 15:32:04.380000,-0.1276323017762314
2024-06-27 15:32:04.384000,-0.1322102179088079
2024-06-27 15:32:04.388000,-0.1427394250137337
2024-06-27 15:32:04.392000,-0.1532686321186596
2024-06-27 15:32:04.396000,-0.1525361655374473
2024-06-27 15:32:04.400000,-0.1371543673319905
2024-06-27 15:32:04.404000,-0.113715436733199
2024-06-27 15:32:04.408000,-0.0923823475553927
2024-06-27 15:32:04.412000,-0.080662882255997
2024-06-27 15:32:04.416000,-0.0803882072880424
2024-06-27 15:32:04.420000,-0.086888848196301
2024-06-27 15:32:04.424000,-0.0938472807178172
2024-06-27 15:32:04.428000,-0.1001648049807727
2024-06-27 15:32:04.432000,-0.1094121955685771
2024-06-27 15:32:04.436000,-0.1231459439663065
2024-06-27 15:32:04.440000,-0.1376121589452481
2024-06-27 15:32:04.444000,-0.148324482695477
2024-06-27 15:32:04.448000,-0.152993957150705
2024-06-27 15:32:04.452000,-0.1543673319904779
2024-06-27 15:32:04.456000,-0.1588536898004028
2024-06-27 15:32:04.460000,-0.1713971800036623
2024-06-27 15:32:04.464000,-0.1888848196301043
2024-06-27 15:32:04.468000,-0.2036257095770005
2024-06-27 15:32:04.472000,-0.2136971250686687
2024-06-27 15:32:04.476000,-0.2234938655923823
2024-06-27 15:32:04.480000,-0.2349386559238235
2024-06-27 15:32:04.484000,-0.2456509796740523
2024-06-27 15:32:04.488000,-0.2543490203259476
2024-06-27 15:32:04.492000,-0.2589269364585241
2024-06-27 15:32:04.496000,-0.2558139534883721
2024-06-27 15:32:04.500000,-0.2452847463834462
2024-06-27 15:32:04.504000,-0.2312763230177623
2024-06-27 15:32:04.508000,-0.2145211499725325
2024-06-27 15:32:04.512000,-0.1969419520234389
2024-06-27 15:32:04.516000,-0.1841237868522248
2024-06-27 15:32:04.520000,-0.1755173045229811
2024-06-27 15:32:04.524000,-0.1654458890313129
2024-06-27 15:32:04.528000,-0.1535433070866141
2024-06-27 15:32:04.532000,-0.1440212415308551
2024-06-27 15:32:04.536000,-0.1361472257828236
2024-06-27 15:32:04.540000,-0.1222303607397912
2024-06-27 15:32:04.544000,-0.0954037722028932
2024-06-27 15:32:04.548000,-0.0571323933345541
2024-06-27 15:32:04.552000,-0.020600622596594
2024-06-27 15:32:04.556000,0.0012818165171214
2024-06-27 15:32:04.560000,0.0115363486540926
2024-06-27 15:32:04.564000,0.0227064640175791
2024-06-27 15:32:04.568000,0.0387291704815967
2024-06-27 15:32:04.572000,0.0531038271378868
2024-06-27 15:32:04.576000,0.0620765427577366
2024-06-27 15:32:04.580000,0.0679362754074345
2024-06-27 15:32:04.584000,0.07425379967039
2024-06-27 15:32:04.588000,0.0833180736128914
2024-06-27 15:32:04.592000,0.0967771470426661
2024-06-27 15:32:04.596000,0.1150888115729719
2024-06-27 15:32:04.600000,0.1337667093938839
2024-06-27 15:32:04.604000,0.1455777330159311
2024-06-27 15:32:04.608000,0.1488738326313862
2024-06-27 15:32:04.612000,0.1479582494048709
2024-06-27 15:32:04.616000,0.1471342245010071
2024-06-27 15:32:04.620000,0.148324482695477
2024-06-27 15:32:04.624000,0.1525361655374473
2024-06-27 15:32:04.628000,0.1584874565097967
2024-06-27 15:32:04.632000,0.1636147225782823
2024-06-27 15:32:04.636000,0.1679179637429042
2024-06-27 15:32:04.640000,0.1737776963926021
2024-06-27 15:32:04.644000,0.1826588536898004
2024-06-27 15:32:04.648000,0.1929133858267716
2024-06-27 15:32:04.652000,0.2016114264786669
2024-06-27 15:32:04.656000,0.2072880424830617
2024-06-27 15:32:04.660000,0.2093938839040468
2024-06-27 15:32:04.664000,0.2067386925471525
2024-06-27 15:32:04.668000,0.1993224684123787
2024-06-27 15:32:04.672000,0.1899835195019227
2024-06-27 15:32:04.676000,0.1835744369163157
2024-06-27 15:32:04.680000,0.1819263871085881
2024-06-27 15:32:04.684000,0.1838491118842702
2024-06-27 15:32:04.688000,0.1872367698223768
2024-06-27 15:32:04.692000,0.1899835195019227
2024-06-27 15:32:04.696000,0.1918146859549533
2024-06-27 15:32:04.700000,0.1936458524079838
2024-06-27 15:32:04.704000,0.1947445522798022
2024-06-27 15:32:04.708000,0.1941036440212415
2024-06-27 15:32:04.712000,0.1934627357626808
2024-06-27 15:32:04.716000,0.1949276689251053
2024-06-27 15:32:04.720000,0.1979490935726057
2024-06-27 15:32:04.724000,0.1998718183482878
2024-06-27 15:32:04.728000,0.1998718183482878
2024-06-27 15:32:04.732000,0.1992309100897271
2024-06-27 15:32:04.736000,0.1995971433803332
2024-06-27 15:32:04.740000,0.2029848013184398
2024-06-27 15:32:04.744000,0.2108588170664713
2024-06-27 15:32:04.748000,0.2209302325581395
2024-06-27 15:32:04.752000,0.2282548983702618
2024-06-27 15:32:04.756000,0.2301776231459439
2024-06-27 15:32:04.760000,0.2277971067570042
2024-06-27 15:32:04.764000,0.2244094488188976
2024-06-27 15:32:04.768000,0.222578282365867
2024-06-27 15:32:04.772000,0.2224867240432155
2024-06-27 15:32:04.776000,0.2206555575901849
2024-06-27 15:32:04.780000,0.2127815418421534
2024-06-27 15:32:04.784000,0.1992309100897271
2024-06-27 15:32:04.788000,0.1847646951107855
2024-06-27 15:32:04.792000,0.1721296465848745
2024-06-27 15:32:04.796000,0.1570225233473722
2024-06-27 15:32:04.800000,0.13413294268449
2024-06-27 15:32:04.804000,0.1041018128547885
2024-06-27 15:32:04.808000,0.0751693828969053
2024-06-27 15:32:04.812000,0.0564914850759934
