Timestamp,ECG Voltage (mV)
02:31,1.393059879143014
02:31,1.4164988097418054
02:31,1.4295916498809742
02:31,1.4295000915583227
02:31,1.4186962094854423
02:31,1.402032594762864
02:31,1.3856436550082403
02:31,1.3751144479033144
02:31,1.3710858817066471
02:31,1.3608313495696758
02:31,1.3208203625709578
02:31,1.2424464383812488
02:31,1.1536348654092656
02:31,1.0922907892327414
02:31,1.0618934261124335
02:31,1.033052554477202
02:31,0.9826954770188611
02:31,0.9156747848379417
02:31,0.8514008423365684
02:31,0.8006775315876213
02:31,0.7625892693645853
02:31,0.7367698223768541
02:31,0.7218458157846548
02:31,0.7106757004211682
02:31,0.6941036440212416
02:31,0.6677348470976012
02:31,0.6367881340413843
02:31,0.6134407617652444
02:31,0.6054751876945614
02:31,0.6094121955685772
02:31,0.616462186412745
02:31,0.6194836110602454
02:31,0.6148141366050174
02:31,0.6022706464017579
02:31,0.5875297564548617
02:31,0.5759934078007691
02:31,0.5607947262406153
02:31,0.5286577549899286
02:31,0.4744552279802234
02:31,0.40139168650430324
02:31,0.3160593297930782
02:31,0.23228346456692914
02:31,0.16297381431972166
02:31,0.09879143014099982
02:31,0.008698040651895257
02:31,-0.11920893609229079
02:31,-0.2612158945248123
02:31,-0.3924189708844534
02:31,-0.5068668741988647
02:31,-0.6019044131111518
02:31,-0.6764328877494964
02:31,-0.7423548800585973
02:31,-0.8096502472074711
02:31,-0.8747482146127082
02:31,-0.9421351400842336
02:31,-1.0281084050540195
02:31,-1.1273576268082768
02:31,-1.2102179088079106
02:31,-1.2619483611060245
02:31,-1.2938106573887567
02:31,-1.3189891961179272
02:31,-1.3393151437465665
02:31,-1.3500274674967954
02:31,-1.3500274674967954
02:31,-1.3448086431056583
02:31,-1.3389489104559604
02:31,-1.3305255447720197
02:31,-1.3183482878593664
02:31,-1.3111151803698957
02:31,-1.3164255630836843
02:31,-1.3278703534151255
02:31,-1.3337300860648234
02:31,-1.3269547701886102
02:31,-1.3047060977842886
02:31,-1.274491851309284
02:31,-1.2501373374839773
02:31,-1.2349386559238236
02:31,-1.2212964658487457
02:31,-1.2037172678996522
02:31,-1.1854971616919978
02:31,-1.1700238051638894
02:31,-1.1550082402490387
02:31,-1.1365134590734298
02:31,-1.1117011536348653
02:31,-1.0829518403222853
02:31,-1.0576817432704633
02:31,-1.0391869620948544
02:31,-1.0226149056949276
02:31,-1.0022889580662881
02:31,-0.97784288591833
02:31,-0.9517487639626442
02:31,-0.9248306171030947
02:31,-0.8965390954037722
02:31,-0.8645852407983886
02:31,-0.829518403222853
02:31,-0.799945065006409
02:31,-0.7834645669291339
02:31,-0.7740340596960263
02:31,-0.7565464200695843
02:31,-0.7205639992675335
02:31,-0.6703900384544955
02:31,-0.6234206189342612
02:31,-0.5940303973631204
02:31,-0.5816700238051639
02:31,-0.5737044497344809
02:31,-0.5569492766892511
02:31,-0.5319538546053836
02:31,-0.5094305072331075
02:31,-0.4958798754806812
02:31,-0.4892876762497711
02:31,-0.4851675517304523
02:31,-0.4752792528840872
02:31,-0.44881889763779526
02:31,-0.40432155282915216
02:31,-0.3555209668558872
02:31,-0.3187145211499725
02:31,-0.29976194836110603
02:31,-0.2946346822926204
02:31,-0.2959164988097418
02:31,-0.2981138985533785
02:31,-0.2987548068119392
02:31,-0.29628273210034795
02:31,-0.29014832448269545
02:31,-0.2842885918329976
02:31,-0.28566196667277055
02:31,-0.29728987364951476
02:31,-0.3165171214063358
02:31,-0.33931514374656657
02:31,-0.36000732466581215
02:31,-0.3734663980955869
02:31,-0.3812488555209669
02:31,-0.38921442959164987
02:31,-0.4003845449551364
02:31,-0.41274491851309286
02:31,-0.4220838674235488
02:31,-0.4267533418787768
02:31,-0.4256546420069584
02:31,-0.4144845266434719
02:31,-0.38939754623695294
02:31,-0.3576268082768724
02:31,-0.3340047610327779
02:31,-0.32567295367148874
02:31,-0.332814502838308
02:31,-0.35808459989013003
02:31,-0.4018494781175609
02:31,-0.45202343893059876
02:31,-0.4915766343160593
02:31,-0.5138253067203808
02:31,-0.5223402307269731
02:31,-0.5244460721479582
02:31,-0.5251785387291705
02:31,-0.521790880791064
02:31,-0.5044863578099249
02:31,-0.46713056216810106
02:31,-0.41723127632301776
02:31,-0.3639443325398279
02:31,-0.3085515473356528
02:31,-0.26185680278337303
02:31,-0.23951657205639992
02:31,-0.23869254715253616
02:31,-0.2488555209668559
02:31,-0.2600256363303424
02:31,-0.2583775865226149
02:31,-0.23786852224867241
02:31,-0.19721662699139353
02:31,-0.13633034242812672
02:31,-0.07480314960629922
02:31,-0.046511627906976744
02:31,-0.06061160959531221
02:31,-0.09045962277971067
02:31,-0.10465116279069768
02:31,-0.08331807361289141
02:31,-0.027559055118110236
02:31,0.03076359641091375
02:31,0.05832265152902399
02:31,0.060336934627357626
02:31,0.06390770921076726
02:31,0.07846548251236038
02:31,0.09476286394433255
02:31,0.10510895440395532
02:31,0.10996154550448636
02:31,0.11408167002380516
02:31,0.12021607764145761
02:31,0.12415308551547335
02:31,0.1217725691265336
02:31,0.11774400292986632
02:31,0.12076542757736679
02:31,0.13358359274858084
02:31,0.1510712323750229
02:31,0.16553744735396447
02:31,0.1750595129097235
02:31,0.18183482878593665
02:31,0.18275041201245193
02:31,0.17368613806995056
02:31,0.156106940120857
02:31,0.13349203442592933
02:31,0.10922907892327413
02:31,0.08789598974546786
02:31,0.07407068302508699
02:31,0.06766160043947995
02:31,0.06335835927485808
02:31,0.05502655191356894
02:31,0.0403772202893243
02:31,0.020875297564548617
02:31,0.00027467496795458707
02:31,-0.01858633949826039
02:31,-0.036989562351217725
02:31,-0.05603369346273576
02:31,-0.07141549166819264
02:31,-0.07837392418970884
02:31,-0.07846548251236038
02:31,-0.07690899102728438
02:31,-0.07965574070683025
02:31,-0.09000183116645304
02:31,-0.10428492950009156
02:31,-0.11499725325032045
02:31,-0.12158945248123054
02:31,-0.1312030763596411
02:31,-0.14777513275956786
02:31,-0.16709393883904047
02:31,-0.18540560336934628
02:31,-0.20362570957700055
02:31,-0.22376854056033693
02:31,-0.24620032960996155
02:31,-0.26963926020875295
02:31,-0.29197949093572606
02:31,-0.3107489470792895
02:31,-0.32411646218641277
02:31,-0.332814502838308
02:31,-0.34151254349020327
02:31,-0.3542391503387658
02:31,-0.36568394067020693
02:31,-0.36513459073429777
02:31,-0.35286577549899284
02:31,-0.3416041018128548
02:31,-0.3406885185863395
02:31,-0.3477385094305072
02:31,-0.3526826588536898
02:31,-0.34966123420618933
02:31,-0.342336568394067
02:31,-0.33647683574436915
02:31,-0.332814502838308
02:31,-0.3296099615455045
02:31,-0.32576451199414025
02:31,-0.32008789598974546
02:31,-0.31258011353232007
02:31,-0.3035158395898187
02:31,-0.2916132576451199
02:31,-0.2782457425379967
02:31,-0.26725874381981324
02:31,-0.2573704449734481
02:31,-0.24565097967405236
02:31,-0.23832631386193004
02:31,-0.2419886467679912
02:31,-0.24848928767624978
02:31,-0.24592565464200697
02:31,-0.23420618934261125
02:31,-0.2204724409448819
02:31,-0.2075627174510163
02:31,-0.19410364402124153
02:31,-0.18009522065555758
02:31,-0.1669108221937374
02:31,-0.15262772386009887
02:31,-0.137245925654642
02:31,-0.1274491851309284
02:31,-0.13047060977842886
02:31,-0.14594396630653728
02:31,-0.1618751144479033
02:31,-0.1646218641274492
02:31,-0.15464200695843253
02:31,-0.13926020875297565
02:31,-0.12030763596410914
02:31,-0.10089727156198498
02:31,-0.08661417322834646
02:31,-0.08276872367698224
02:31,-0.09036806445705915
02:31,-0.10208752975645487
02:31,-0.10968687053653177
02:31,-0.11179271195751694
02:31,-0.11087712873100165
02:31,-0.10803882072880425
02:31,-0.10227064640175793
02:31,-0.09219923091008973
02:31,-0.07571873283281451
02:31,-0.05145577733015931
02:31,-0.02517853872917048
02:31,-0.006775315876213148
02:31,0.003479216260758103
02:31,0.013550631752426295
02:31,0.02719282182750412
02:31,0.04120124519318806
02:31,0.05218824391137154
02:31,0.05932979307819081
02:31,0.06354147592016114
02:31,0.06583043398644937
02:31,0.06811939205273759
02:31,0.07342977476652628
02:31,0.08313495696758835
02:31,0.09201611426478667
02:31,0.0955868888481963
02:31,0.09631935542940853
02:31,0.10007324665812123
02:31,0.10840505401941036
02:31,0.11572971983153268
02:31,0.11600439479948728
02:31,0.10886284563266801
02:31,0.09595312213880242
02:31,0.08203625709577
02:31,0.07471159128364768
02:31,0.07819080754440579
02:31,0.09183299761948362
