Timestamp,ECG Voltage (mV)
23:10,-0.8714521149972533
23:10,-1.0173960813037906
23:10,-1.1594945980589635
23:10,-1.2850210584142099
23:10,-1.4010254532136972
23:10,-1.5227980223402307
23:10,-1.6527192821827503
23:10,-1.796648965390954
23:10,-1.9489104559604469
23:10,-2.073338216443875
23:10,-2.1445705914667643
23:10,-2.178264054202527
23:10,-2.2063724592565466
23:10,-2.248397729353598
23:10,-2.305163889397546
23:10,-2.3618384911188426
23:10,-2.3998351950192274
23:10,-2.4026735030214246
23:10,-2.3494781175608863
23:10,-2.2152536165537446
23:10,-1.9854422266984069
23:10,-1.6820179454312396
23:10,-1.3834462552646036
23:10,-1.1808276872367698
23:10,-1.099523896722212
23:10,-1.093114814136605
23:10,-1.105566746017213
23:10,-1.110602453763047
23:10,-1.0997985716901666
23:10,-1.0703167917963743
23:10,-1.030305804797656
23:10,-0.9897454678630287
23:10,-0.9310565830433987
23:10,-0.8118476469511079
23:10,-0.616645303058048
23:10,-0.3795092473905878
23:10,-0.15537447353964476
23:10,0.008972715619849844
23:10,0.10172129646584875
23:10,0.1577549899285845
23:10,0.2167185497161692
23:10,0.28135872550814867
23:10,0.3402307269730819
23:10,0.39910272843801503
23:10,0.46273576268082767
23:10,0.5183116645303059
23:10,0.5603369346273577
23:10,0.6052920710492584
23:10,0.6837575535616187
23:10,0.8261307452847464
23:10,1.036165537447354
23:10,1.2779710675700422
23:10,1.4882805347006043
23:10,1.6140816700238052
23:10,1.6605017396081303
23:10,1.6769822376854056
23:10,1.6956601355063174
23:10,1.712506866874199
23:10,1.715619849844351
23:10,1.7012451931880608
23:10,1.665629005676616
23:10,1.6066654458890313
23:10,1.5337850210584143
23:10,1.4639260208752976
23:10,1.413294268449002
23:10,1.3875663797839224
23:10,1.3781358725508148
23:10,1.3723676982237685
23:10,1.3618384911188428
23:10,1.3448086431056583
23:10,1.3299761948361106
23:10,1.3225599707013367
23:10,1.308093755722395
23:10,1.2699139351767075
23:10,1.2141549166819263
23:10,1.1594945980589635
23:10,1.1174693279619117
23:10,1.0919245559421351
23:10,1.0843252151620582
23:10,1.0963193554294086
23:10,1.1340413843618384
23:10,1.1980406518952573
23:10,1.264786669108222
23:10,1.2990294817798937
23:10,1.2857535249954222
23:10,1.2375938472807178
23:10,1.176341329426845
23:10,1.122871268998352
23:10,1.0903680644570592
23:10,1.0741622413477385
23:10,1.0582310932063725
23:10,1.0354330708661417
23:10,1.009338948910456
23:10,0.9723493865592382
23:10,0.9036806445705915
23:10,0.8050723310748947
23:10,0.7104925837758652
23:10,0.6354147592016114
23:10,0.5558505768174327
23:10,0.4516572056399927
23:10,0.3358359274858085
23:10,0.2327412561801868
23:10,0.15262772386009887
23:10,0.09100897271561985
23:10,0.04010254532136971
23:10,-0.011902581944698773
23:10,-0.08249404870902766
23:10,-0.17643288774949642
